customer_id,timestamp,age,gender,employment_status,annual_income,credit_score,loan_amount,loan_tenure_months,interest_rate,monthly_installment,payment_status,days_late,outstanding_balance,default_flag,fraud_flag
2213,390,57,1,1,1636015,589,887077,24,20.01,44357.55,1,0,813249,0,0
2214,655,63,0,2,1005754,419,560660,48,20.56,14081.91,0,17.5,138299,0,1
2215,562,21,1,2,643693,363,561357,12,19.15,55738.07,1,0,397094,0,0
2216,631,59,1,0,304710,431,214316,24,16.86,10435.4,1,0,112289,0,1
2217,522,53,0,1,1911144,831,400726,60,19.58,7986.47,1,0,358060,0,0
2218,457,56,0,2,1437747,316,592816,36,12.8,18574.9,0,17.5,55922,0,1
2219,106,62,1,2,875614,755,249778,48,10.7,5760.51,1,0,59422,0,1
2220,249,37,0,0,1629742,705,575735,12,9.42,52497.44,1,0,355937,0,1
2221,509,28,0,2,273697,502,325817,60,9.62,5952.68,1,0,116435,0,1
2222,447,65,1,0,1290805,481,159047,36,11.53,4927.36,0,12,144494,0,1
2223,459,52,0,2,1221352,411,752480,48,8.09,16944.91,1,0,487099,0,1
2224,659,36,1,1,1081283,831,902607,12,10.27,58362.4525,1,0,31028,0,1
2225,431,51,1,1,297723,424,722957,48,14.64,17266.62,0,1,276420,0,1
2226,550,35,1,1,1865246,797,90007,48,17.53,2203.86,0,1,64361,0,0
2227,120,55,0,1,1386942,805,549468,12,9.36,50074.85,1,0,344602,0,1
2228,53,58,0,0,1266168,554,376272,12,13.63,35629.82,0,5,120980,0,1
2229,671,62,1,0,936499,545,722940,24,15.37,34752.33,1,0,500254,0,1
2230,435,43,1,2,1066053,442,656237,24,11.85,30583.38,1,0,565410,0,1
2231,105,26,1,2,247924,497,100313,24,10.8,4631.12,1,0,29721,0,1
2232,512,34,0,2,1099033,371,414872,24,15.58,19979.54,1,0,173019,0,1
2233,227,48,0,1,1879112,584,646055,24,9.48,29470.88,1,0,457260,0,0
2234,103,48,0,1,914650,810,684269,48,21.95,17384.71,1,0,152163,0,0
2235,670,43,1,0,817806,617,897312,24,9.53,40951.08,0,2,366932,0,0
2236,606,39,0,0,338156,675,768309,48,11.72,17882.39,1,0,51456,0,0
2237,66,40,0,0,1274309,469,520316,24,15.86,25118.25,1,0,69776,0,1
2238,289,62,1,1,1111257,437,539366,12,20.1,53981.55,1,0,106832,0,1
2239,406,64,1,0,501222,449,564682,24,16.43,27394.14,1,0,29611,0,1
2240,695,55,0,1,1750373,431,692014,36,15.55,22211.73,0,10,670574,0,1
2241,687,58,0,1,1244851,702,698713,12,20.7,58362.4525,1,0,573057,0,0
2242,490,48,0,2,1454599,785,280628,12,11.67,26114.77,1,0,23836,0,1
2243,284,57,0,2,1618691,550,317068,48,18.21,7808.46,1,0,176708,0,0
2244,682,52,1,1,1790365,423,913290,24,17.51,44716.96,0,17.5,816259,0,0
2245,691,39,1,1,1736028,679,318552,12,14.85,30488.08,1,0,269314,0,0
2246,118,46,0,0,1077432,409,159333,60,20.11,3189.58,1,0,98079,0,1
2247,182,48,0,0,1795747,445,232369,36,20.6,7784.36,1,0,206747,0,1
2248,666,24,1,1,1279931,701,835306,24,12.45,39137.57,1,0,701017,0,0
2249,530,63,0,1,337494,704,286223,36,21.03,9622.66,0,1,72987,0,0
2250,93,58,1,0,1259985,720,656613,12,17.14,58362.4525,0,17.5,355592,0,1
2251,376,45,0,1,869234,771,471615,24,13.83,22368.31,0,4,80665,0,0
2252,307,65,0,0,1463267,683,116179,48,19.67,2896.49,1,0,30584,0,0
2253,573,63,0,0,421260,715,276884,36,13.01,8691.85,1,0,179668,0,1
2254,669,58,1,0,1473571,565,505220,48,8.79,11450.6,1,0,259130,0,0
2255,205,29,0,2,1523317,400,383611,24,12.39,17964.18,1,0,332400,0,1
2256,634,62,0,2,738878,436,815842,36,14.04,25844.06,0,17.5,728817,0,1
2257,656,24,0,1,1814867,613,411265,24,10.98,19017.58,1,0,347203,0,1
2258,88,50,0,2,996397,458,629738,36,10.27,19289.22,0,17.5,305459,0,1
2259,105,55,1,0,1045423,802,585277,12,16.18,56664.57,1,0,186329,0,1
2260,123,59,1,2,575072,685,57375,60,15.26,1102.17,0,13,38271,0,1
2261,471,44,0,0,549846,340,701770,24,17.53,34366.26,1,0,99935,0,1
2262,618,23,1,1,693614,300,301335,24,14.78,14411.35,1,0,15699,0,0
2263,368,63,0,0,1762133,599,893575,36,16.82,28996.51,0,17.5,134464,0,1
2264,497,47,0,0,1750231,343,546305,24,8.95,24799.97,1,0,363750,0,0
2265,701,46,1,0,1303755,839,198665,48,9.86,4546.95,0,4,36750,0,1
2266,364,61,0,0,296392,449,559328,36,8.86,16913.46,0,17.5,211134,0,1
2267,247,48,0,0,657164,761,782244,60,21.07,15784.38,1,0,417290,0,1
2268,238,52,0,1,1780307,367,435237,24,19.29,21633.09,0,2,280665,0,0
2269,725,33,0,1,1631327,496,784832,60,17.73,15399.71,1,0,509931,0,1
2270,186,47,0,2,803175,643,264370,24,21.02,13330.86,1,0,27902,0,1
2271,341,47,0,1,1000069,750,647522,60,20.89,13046.49,1,0,263982,0,1
2272,431,65,0,0,1437218,712,611590,48,11.22,14171.05,1,0,198786,0,0
2273,619,54,0,1,1203059,723,501328,60,8.1,9032.26,1,0,402112,0,1
2274,389,55,0,2,1028466,694,635029,12,17.15,58362.4525,0,16,512914,0,1
2275,280,65,1,2,634884,684,171497,60,13.36,3240.15,1,0,46434,0,1
2276,49,26,0,1,927423,414,364490,48,12.66,8554.88,0,17,359487,0,1
2277,481,51,1,0,595254,706,618866,12,19.73,58362.4525,1,0,327693,0,0
2278,291,26,0,0,506763,301,930546,12,8.83,58362.4525,1,0,768478,0,1
2279,601,53,0,2,721397,726,287923,36,14.15,9129.56,0,1,268785,0,1
2280,164,31,0,0,609023,475,831057,60,10.02,15238.82,1,0,341453,0,1
2281,390,59,1,0,975289,371,765067,36,21.67,25857.14,1,0,377154,0,1
2282,723,53,1,1,807058,301,926867,12,18.7,58362.4525,1,0,179653,0,1
2283,553,44,1,0,1828341,449,706835,60,16.03,13669.01,1,0,403853,0,0
2284,672,49,1,2,1381916,844,704663,48,8.2,15884.28,0,6,68537,0,1
2285,504,32,0,1,1776110,657,433395,60,14.88,8298.07,1,0,419762,0,1
2286,99,63,1,2,912935,457,934663,36,15.19,29906.62,0,1,311102,0,1
2287,538,50,1,0,1002604,409,725001,48,20.75,18238.31,1,0,627979,0,1
2288,526,42,0,0,1467347,381,922218,12,19.3,58362.4525,1,0,253215,0,0
2289,160,58,0,2,527214,502,667191,36,7.68,19956.42,0,5,317559,0,1
2290,358,51,0,0,478370,594,260678,60,19.51,5192.27,1,0,100140,0,0
2291,451,58,1,1,1765576,672,259734,24,12.35,12158.8,0,17.5,60121,0,0
2292,379,28,1,2,1682397,689,931398,24,14.5,44435.45,1,0,510268,0,0
2293,502,59,1,2,1816733,753,934999,36,12.06,29104.44,1,0,556561,0,0
2294,631,39,0,1,1677756,510,817069,24,15.53,39331.66,0,17.5,370981,0,0
2295,323,26,1,2,1138881,539,185128,60,9.24,3370.56,1,0,174811,0,0
2296,222,54,1,0,640237,556,169226,36,13.55,5337.67,1,0,53817,0,1
2297,533,32,1,1,1217978,745,175197,12,21.84,17788.34,1,0,106320,0,0
2298,101,30,1,1,656868,602,142649,12,10.37,13120.14,1,0,138940,0,1
2299,142,48,0,2,1493609,788,160771,36,18.41,5288.03,1,0,96461,0,1
2300,213,62,1,2,1391587,363,254667,60,17.2,4974.5,0,5,141291,0,1
2301,390,54,0,1,872197,454,459612,36,16.65,14892.71,0,17.5,130737,0,1
2302,251,54,1,0,391582,329,528407,36,17.17,17198.18,1,0,157488,0,1
2303,625,25,0,2,1258758,627,212011,12,13.8,20105.71,0,1,139914,0,1
2304,263,49,0,0,1216868,377,472129,36,10.27,14461.57,1,0,13259,0,1
2305,9,23,1,2,556271,792,972361,48,10.43,22370.38,1,0,569239,0,1
2306,311,23,1,2,1820314,422,614266,48,16.07,14853.72,1,0,188281,0,1
2307,490,21,0,0,1243439,808,792981,12,13.06,58362.4525,1,0,73599,0,1
2308,181,59,0,0,1515535,552,477433,36,12.94,14978.13,1,0,384459,0,1
2309,553,28,0,1,827029,763,436028,36,18.92,14403.46,1,0,366763,0,0
2310,699,54,0,2,1522697,812,102486,24,13.35,4840.33,0,8,13621,0,1
2311,436,62,0,1,1255120,365,507783,24,10.98,23480.73,1,0,56918,0,1
2312,321,42,0,0,1480602,734,383552,12,8.96,34826.52,1,0,144977,0,1
2313,431,34,0,0,1837656,386,920354,24,9.96,42167.55,1,0,641271,0,0
2314,713,57,1,1,1594102,803,581917,60,12.75,10935.19,0,17,99740,0,0
2315,695,28,1,0,1342293,526,426825,48,13.04,10051.73,1,0,140854,0,1
2316,542,36,1,1,976720,709,399593,24,11.68,18594.39,1,0,165206,0,1
2317,682,30,0,1,1049723,530,573249,36,18.49,18867.85,1,0,74631,0,1
2318,256,24,1,2,1674059,510,668488,24,17.66,32772.62,1,0,580734,0,0
2319,523,29,1,0,1869776,624,686300,48,16.25,16621.33,0,17.5,598602,0,0
2320,261,65,1,2,1817907,692,334212,12,8.7,30274.04,1,0,330194,0,1
2321,208,23,0,0,1007805,746,875470,12,21.34,58362.4525,1,0,699422,0,1
2322,153,25,0,1,1067949,391,336954,48,13.75,7985.11,1,0,294698,0,1
2323,595,49,1,0,659972,663,113470,60,12.29,2123.59,1,0,47063,0,1
2324,19,34,0,0,1331536,643,153333,12,11.69,14271.47,0,11,77743,0,0
2325,543,39,1,0,603955,780,940368,24,11.66,43750.62,0,17.5,848085,0,0
2326,685,54,1,2,821280,342,639779,60,8.4,11558.67,1,0,580812,0,1
2327,30,36,0,1,521216,695,384478,24,15.81,18552.67,1,0,202158,0,1
2328,216,49,1,1,634917,599,653212,60,11.5,12138.86,1,0,592553,0,1
2329,30,44,1,2,422807,664,930587,36,21.18,31324.59,1,0,513243,0,0
2330,212,61,0,1,1329446,702,519944,36,17.9,17028.17,1,0,280617,0,0
2331,387,40,0,0,1562773,633,446764,24,18.06,21977.07,1,0,52829,0,1
2332,626,25,0,0,1454238,474,264733,24,12.08,12363.03,0,17.5,250256,0,0
2333,464,59,0,2,434427,456,724009,36,11.55,22434.22,0,17.5,61395,0,1
2334,580,41,0,1,547861,654,940488,36,11.2,29050.63,0,17.5,241438,0,1
2335,386,51,1,2,1914362,341,256702,24,17.8,12599.79,1,0,154607,0,0
2336,280,56,1,1,1328100,502,340502,12,14.72,32551.99,1,0,77280,0,1
2337,329,47,1,0,1472443,476,562386,60,13,10591.6,0,17.5,543630,0,1
2338,638,44,1,1,536602,628,263225,24,13.73,12473.57,1,0,168167,0,1
2339,224,53,0,2,1579643,644,101024,48,19.12,2507.08,1,0,96747,0,0
2340,222,61,1,0,1980325,523,999956,24,9.57,45652.16,1,0,374649,0,0
2341,94,42,0,2,1363992,457,123329,36,17.82,4036.28,1,0,36660,0,1
2342,149,50,1,2,649406,341,168222,48,21.18,4246.9,1,0,84936,0,1
2343,559,34,1,0,1092948,358,902722,48,9.1,20518.12,0,17.5,310354,0,1
2344,121,29,0,1,975922,519,836526,24,21.17,42234.11,1,0,438456,0,1
2345,234,28,0,2,471827,348,438069,48,19.44,10900.62,1,0,363073,0,1
2346,702,56,0,1,1348977,500,340720,12,21.86,34600.12,1,0,281954,0,1
2347,577,61,0,0,428006,408,690566,36,18.44,22719.62,1,0,366020,0,1
2348,259,34,0,2,841815,618,189648,36,17.01,6164.09,0,17.5,15624,0,0
2349,616,31,0,0,1909351,621,962764,12,9.2,58362.4525,1,0,144749,0,1
2350,595,57,0,2,214857,360,760792,24,14.02,36143.96,1,0,646204,0,1
2351,665,60,1,1,1266756,491,393699,60,10.56,7254.56,1,0,242074,0,1
2352,463,62,1,0,872633,754,767462,48,14.3,18275.19,1,0,612433,0,1
2353,311,64,1,1,1107413,677,861120,60,22,17509.44,0,17.5,365401,0,0
2354,710,21,1,2,1858708,577,87312,48,13.46,2063.84,0,11,79118,0,0
2355,612,49,0,0,1895160,799,166704,36,8.83,5039.55,1,0,102345,0,0
2356,222,54,0,0,712881,739,516327,60,19.97,10323.96,0,2,70867,0,0
2357,656,30,1,1,1115998,634,443531,60,16.38,8603.02,1,0,420465,0,1
2358,729,53,1,2,772613,826,515892,12,19.03,51172.19,0,17.5,72130,0,0
2359,421,55,0,2,1475170,347,941139,36,8.14,28270.77,1,0,184172,0,0
2360,342,38,0,0,1949616,639,999967,48,19.58,24911.68,1,0,510041,0,1
2361,212,30,0,2,990470,464,140219,48,9.41,3196.12,1,0,111180,0,0
2362,589,30,0,0,1863626,711,918891,60,11.83,17126.6,0,17.5,156347,0,1
2363,252,54,1,2,1473276,469,544948,24,11.48,25312.83,0,8,491706,0,1
2364,259,35,0,1,588449,489,917567,24,19.1,45534.26,1,0,172016,0,1
2365,606,21,1,0,1748904,368,711492,48,11.74,16562.94,1,0,401691,0,0
2366,510,47,1,1,1225248,808,265570,12,11.09,24585.14,0,17.5,250264,0,1
2367,118,31,0,0,1114396,503,205976,24,18.53,10172.64,0,9,144855,0,0
2368,658,25,1,1,1860941,548,770312,12,10.95,58362.4525,1,0,325812,0,1
2369,225,21,0,1,1372341,461,232045,12,8.61,21002.01,1,0,70138,0,0
2370,278,60,0,0,764362,438,613584,24,7.74,27544.81,1,0,94062,0,0
2371,6,40,0,2,1593838,839,306900,60,20.18,6147.21,0,3,142625,0,1
2372,455,27,1,2,1496900,339,260653,60,17.42,5100.98,0,17.5,182264,0,0
2373,279,44,1,0,422469,531,757101,24,13.58,35829.8,1,0,458871,0,1
2374,453,58,0,0,1177754,748,352837,24,8.53,15955.58,1,0,293128,0,1
2375,352,46,1,0,942781,723,303431,24,13.14,14304.24,1,0,34462,0,0
2376,594,62,1,0,1279767,502,163540,36,13.79,5169.23,1,0,45240,0,1
2377,640,37,1,1,1139950,474,307068,48,8.48,6939.74,1,0,167459,0,0
2378,615,36,0,1,1835528,300,913912,24,10.01,41891.44,1,0,247055,0,0
2379,261,53,0,0,808557,774,257066,12,20.82,25882.26,1,0,9430,0,1
2380,649,36,1,0,511966,569,237366,12,10.89,21934.6,1,0,182646,0,1
2381,331,21,1,1,1268871,372,760273,24,16.12,36784.54,0,17.5,750334,0,0
2382,451,55,0,2,1913494,351,201444,12,11.83,18772.9,0,9,127900,0,1
2383,190,33,0,0,566664,666,341448,12,18.09,33601.33,0,17.5,81922,0,0
2384,693,41,1,0,1549114,484,523527,12,7.99,47113.07,0,17.5,349120,0,0
2385,252,21,1,1,362376,537,177601,60,21.33,3591.39,1,0,2421,0,0
2386,408,22,1,1,877992,628,972221,12,12.22,58362.4525,1,0,598292,0,1
2387,648,22,1,1,1612430,405,260776,60,19.47,5192.48,1,0,75767,0,1
2388,669,50,1,2,1911694,514,536331,48,17.64,13144.58,0,10,256833,0,0
2389,316,30,0,1,615808,810,470388,36,11.63,14585.95,0,17.5,467607,0,0
2390,214,34,1,1,526172,555,750512,24,11.67,34920.7,1,0,592994,0,1
2391,285,51,1,2,1889212,549,449940,48,16.12,10884.8,0,6,148915,0,1
2392,627,63,0,0,305978,757,376780,24,19.56,18769.92,1,0,94608,0,0
2393,722,45,1,0,956157,349,800604,12,8.85,58362.4525,1,0,628339,0,0
2394,239,56,1,2,1890976,617,387398,36,17.68,12663.61,1,0,56280,0,0
2395,539,24,1,1,1395610,807,332597,12,20.72,33459.26,1,0,202688,0,0
2396,136,24,0,0,206205,832,954234,24,13.84,45262.5,1,0,714655,0,1
2397,516,58,1,1,1230894,794,976030,36,21.98,33071.15,1,0,646912,0,0
2398,141,27,1,0,1752872,656,730962,24,10.36,33612.07,1,0,262583,0,1
2399,104,28,1,0,1007625,563,228185,60,10.83,4214.96,1,0,20009,0,1
2400,379,29,0,0,1579294,665,806493,24,17.43,39461.03,0,17.5,664516,0,1
2401,79,61,0,1,236180,481,259996,12,15.92,25115.61,1,0,149297,0,1
2402,299,62,1,1,1896588,321,241986,48,17.96,5946.81,0,14,168724,0,1
2403,3,45,1,1,1207552,627,319314,36,10.27,9780.77,1,0,294232,0,0
2404,602,27,1,1,1940423,615,364346,36,17.08,11849.34,1,0,224690,0,0
2405,37,27,1,1,1136368,378,489844,48,9.62,11186.81,0,7,15711,0,0
2406,429,42,1,2,208365,527,419901,48,16.93,10228.96,1,0,355732,0,0
2407,24,27,1,0,1661386,541,194462,48,15.4,4675.19,0,4,87660,0,0
2408,546,60,0,1,410158,781,64139,60,7.51,1149.26,0,5,36709,0,1
2409,229,58,1,1,1086960,342,774455,36,16.33,25025.65,1,0,543639,0,1
2410,271,46,0,2,1366513,702,812746,24,8.95,36895.28,1,0,375980,0,0
2411,381,49,1,2,395595,701,898474,36,21.32,30278.57,0,6,861464.5,0,0
2412,538,49,0,2,1169957,524,59827,24,9.08,2719.14,1,0,20147,0,0
2413,703,37,0,1,286108,697,256212,36,9.76,7811.62,1,0,241614,0,1
2414,25,53,0,2,1392222,648,306067,12,13.76,29015.15,1,0,168554,0,0
2415,273,25,1,1,1783378,830,909873,24,16.48,44159.17,1,0,164331,0,1
2416,162,24,0,2,279679,843,86671,24,8.82,3929.81,1,0,61103,0,1
2417,449,53,0,0,1216914,551,736175,48,21.03,18562.35,1,0,443121,0,1
2418,392,49,1,1,481665,804,193837,60,20.89,3905.49,1,0,51415,0,0
2419,532,56,0,1,1265141,464,426331,36,17.81,13951.68,0,17.5,3562,0,1
2420,660,26,1,1,1687045,813,545660,60,14.5,10413.01,0,17.5,309004,0,1
2421,341,31,1,0,338665,341,917954,24,9.38,41835.75,1,0,744519,0,0
2422,392,63,1,1,1734674,550,599029,24,7.89,26928.85,0,8,460592,0,0
2423,205,29,0,2,1673550,774,187567,36,8.3,5642.64,1,0,45046,0,1
2424,118,32,1,0,1451618,479,671971,48,18.38,16572.48,1,0,16696,0,1
2425,634,43,1,0,214840,605,202875,36,19.74,6747.85,0,3,15845,0,1
2426,408,37,0,0,210671,789,496243,60,15.55,9556.81,1,0,3575,0,1
2427,115,42,1,1,1714227,797,161937,12,13.65,15336.78,1,0,6094,0,1
2428,24,48,0,0,400757,441,619308,48,16.32,15007.9,1,0,71285,0,1
2429,4,59,0,2,1242337,790,361622,36,21.69,12223.83,0,6,26210,0,0
2430,121,49,1,2,1746528,514,229580,60,15.04,4401.81,1,0,15877,0,1
2431,435,44,1,1,599514,740,697397,12,14.36,58362.4525,1,0,348463,0,1
2432,542,30,1,2,1657659,488,89465,60,20.03,1789.75,0,11,33001,0,1
2433,253,65,1,0,950421,766,391015,12,20.71,39332.85,0,14,88215,0,0
2434,98,41,0,1,637509,627,556699,36,11.42,17229.83,0,5,112428,0,0
2435,316,23,0,0,1242467,801,344214,12,20.8,34650.88,1,0,83967,0,1
2436,209,32,0,2,1367205,421,222418,12,14.55,21231.65,1,0,220115,0,1
2437,728,56,1,0,1662179,635,468078,48,14.54,11169.51,1,0,443720,0,1
2438,192,48,0,1,907142,517,265770,12,9.53,24258.16,1,0,3197,0,1
2439,436,32,1,1,782836,657,56434,36,7.74,1688.94,1,0,53780,0,0
2440,479,36,1,2,374243,404,366362,24,12.05,17104.53,1,0,273332,0,0
2441,26,54,1,2,1663606,748,736606,60,10.65,13584.24,0,17.5,359910,0,1
2442,75,31,0,2,1353287,511,636777,48,10.1,14606.07,0,9,249362,0,1
2443,172,31,0,2,1162235,836,925952,12,15.04,58362.4525,0,10,169661,0,1
2444,634,56,1,1,1409492,368,434481,12,7.63,38969.33,1,0,134110,0,0
2445,386,65,1,0,1132257,471,329265,60,15.02,6312.01,1,0,65291,0,1
2446,624,44,1,1,715316,708,988845,60,15.15,18977.58,0,17.5,624425,0,0
2447,211,48,1,1,561722,398,138370,60,20.7,2783.54,1,0,92220,0,1
2448,130,46,0,2,1227250,310,174253,24,16.68,8471.6,1,0,936,0,1
2449,604,36,1,0,935035,572,851222,24,10.54,39205.87,1,0,619032,0,1
2450,263,39,0,0,1272344,829,483187,24,18.93,23943.93,1,0,429968,0,0
2451,719,27,0,2,1773656,771,420852,48,13.44,9946.14,1,0,214796,0,1
2452,659,60,0,1,565840,670,262781,48,16.77,6392.7,1,0,92058,0,1
2453,5,39,0,2,1818055,813,168833,60,10.71,3115.25,0,8,57209,0,1
2454,633,33,1,0,533101,764,714220,36,9.16,21656.74,1,0,667141,0,1
2455,474,24,1,2,1067656,698,65714,12,15.53,6326.62,0,12,35010,0,1
2456,7,31,0,0,760145,520,458523,12,19.17,45535.15,0,10,125212,0,1
2457,683,33,1,1,1964386,344,398258,60,11.04,7370.43,0,17.5,341952,0,0
2458,702,59,1,1,914411,423,670670,36,7.67,20058.62,1,0,515818,0,1
2459,615,43,0,0,1942055,415,636851,12,8.2,57422.73,1,0,229958,0,1
2460,551,61,0,2,1237219,685,633159,12,10.49,58298.11,1,0,509862,0,1
2461,607,39,0,2,489628,530,793186,48,9.11,18030.11,1,0,691353,0,1
2462,67,59,1,2,919925,627,765696,48,12.42,17933.24,1,0,491590,0,1
2463,75,25,1,0,1509485,434,464545,24,14.2,22104.6,0,17.5,338087,0,0
2464,168,62,0,2,1929650,448,599606,60,11.15,11107.7,1,0,365416,0,1
2465,84,58,1,1,1372259,595,555453,12,12.82,52221.84,1,0,522341,0,1
2466,308,56,0,2,690898,842,699022,48,16.49,16964.39,0,4,209826,0,0
2467,686,64,0,1,541209,761,444928,60,19.81,8884.47,1,0,282893,0,1
2468,618,29,0,2,1056733,823,121207,48,10.16,2781.7,1,0,22024,0,1
2469,710,43,0,0,1243215,599,534852,36,14.24,16972.64,0,17.5,129718,0,1
2470,415,44,1,2,1424846,423,564493,12,15.49,54327.75,0,17.5,72763,0,0
2471,44,24,1,1,1706464,396,499290,12,7.72,44819.6,1,0,7745,0,1
2472,495,45,1,2,1980525,649,828153,36,19.37,27460.17,0,17.5,572741,0,0
2473,174,28,1,0,1461527,536,694162,48,8.87,15744.46,1,0,563255,0,1
2474,467,23,0,1,1180587,466,908285,48,17.31,22198.11,0,6,598130,0,1
2475,149,45,1,2,310157,328,405518,36,13.98,12839.15,0,13,296459,0,0
2476,682,40,0,1,1614185,589,421462,24,19.79,21036.22,0,14,177551,0,0
2477,123,37,0,0,978535,702,600580,36,17.02,19522.19,1,0,108127,0,0
2478,540,51,0,1,923405,716,518570,12,18.14,51053.22,0,17.5,513630,0,1
2479,425,21,0,2,1197378,839,918673,36,12.45,28695.77,1,0,441249,0,0
2480,247,61,1,1,1746353,799,454433,60,12.68,8534.25,0,17.5,95136,0,1
2481,210,37,1,0,712429,484,116413,48,14.79,2783.97,1,0,48777,0,0
2482,372,34,1,2,1458039,581,293892,36,15.19,9403.73,0,17.5,188596,0,1
2483,160,57,1,0,680405,449,735374,24,19.74,36689.03,1,0,71273,0,0
2484,591,60,0,2,1662753,608,672845,36,11.32,20805.86,0,17.5,459106,0,1
2485,167,29,0,0,1653699,420,837524,60,14.78,16021.83,0,17.5,549671,0,1
2486,157,52,1,0,1687863,355,624783,60,15.79,12057.27,0,6,64155,0,1
2487,705,40,1,2,1483564,685,975950,60,19.89,19501.11,1,0,547824,0,0
2488,108,29,0,2,382109,615,740946,12,20.99,58362.4525,1,0,218375,0,1
2489,194,57,0,2,1207682,612,136639,12,21.43,13826.73,1,0,28832,0,0
2490,491,40,1,2,959072,501,866906,48,13.51,20500.52,0,11,707901,0,1
2491,88,46,0,2,1041873,456,703591,24,18.87,34848.28,1,0,33102,0,0
2492,723,37,1,2,1250366,830,235976,36,18.16,7745.26,0,10,156124,0,1
2493,296,26,1,0,975566,455,529022,48,12.04,12348.26,1,0,144188,0,0
2494,705,34,1,1,1975279,371,828195,60,15.68,15967.6,0,17.5,15807,0,0
2495,555,49,1,2,1066218,837,956857,60,8.44,17293.6,1,0,647538,0,0
2496,87,38,0,2,428438,836,945945,48,20.87,23820.08,1,0,756063,0,1
2497,655,36,0,2,1154688,453,456892,24,13.04,21519.61,1,0,283964,0,0
2498,437,55,0,1,368328,614,289071,36,16.39,9345.83,0,17.5,161800,0,1
2499,190,22,1,1,1370270,329,242076,12,16.37,23475.32,0,4,137110,0,1
2500,138,52,0,2,688024,658,209991,48,13.35,4958.85,0,17.5,12019,0,0
2501,272,42,0,0,1704231,718,582891,12,19.38,57987.94,0,11,357038,0,1
2502,300,33,0,1,998703,421,973618,24,13.65,46104.87,0,17.5,776138,0,1
2503,665,49,0,1,926134,578,796575,60,13.74,15100.41,1,0,729300,0,0
2504,444,50,0,0,1702999,485,991831,60,12.91,18664.61,0,17.5,262817,0,1
2505,697,44,1,1,1678796,436,243401,12,9.01,22110.95,1,0,10476,0,1
2506,288,48,0,2,1800407,458,111581,48,12.23,2608.9,1,0,9707,0,1
2507,603,40,0,1,1354070,803,818882,48,14.68,19564.46,1,0,538113,0,1
2508,246,42,0,0,1322678,678,251093,12,21.61,25446.18,1,0,31495,0,1
2509,488,22,1,1,1131603,654,54776,48,10.09,1256.31,1,0,18754,0,1
2510,117,58,1,1,1817108,649,138266,24,19.68,6894.86,1,0,64893,0,0
2511,81,52,1,0,310276,614,572969,12,9.41,52240.45,1,0,410625,0,1
2512,242,55,0,0,1045128,738,976381,36,8.32,29378.22,0,2,371718,0,1
2513,330,50,1,2,777606,613,359066,24,21.79,18221.1,1,0,320270,0,0
2514,233,45,0,2,1817481,700,324121,12,17.51,31739.55,1,0,316357,0,1
2515,341,45,0,0,640614,762,929856,12,17.1,58362.4525,1,0,195717,0,1
2516,337,44,1,0,968892,364,391530,60,21.21,7909.56,0,2,390192,0,1
2517,494,28,0,2,541798,599,114464,48,14.22,2723.77,0,8,61552,0,0
2518,363,42,0,0,1215025,831,964384,36,19.24,31942.54,1,0,192810,0,0
2519,730,26,0,1,740938,465,676637,48,16.29,16392.94,1,0,642243,0,1
2520,290,58,0,2,520452,739,138065,60,16.4,2678.46,1,0,19092,0,0
2521,214,46,0,0,1715710,305,62425,36,16.13,2013.73,1,0,53999,0,1
2522,105,48,0,2,1445829,314,402027,60,11.87,7495.79,1,0,190944,0,1
2523,497,50,1,1,1286666,529,82118,24,18.81,4065.18,1,0,75534,0,1
2524,565,57,0,0,1591222,329,243002,36,13.3,7647.81,1,0,31178,0,0
2525,57,63,1,1,437437,828,756805,12,15.75,58362.4525,0,12,299165,0,1
2526,709,23,0,1,1087194,841,566910,60,12.01,10583.26,1,0,411230,0,0
2527,510,34,0,0,1328255,659,978823,60,12.9,18418.19,1,0,466294,0,1
2528,112,37,0,0,1784965,461,143058,24,10.22,6569.94,1,0,78703,0,1
2529,326,30,1,2,1038101,373,447471,36,21.22,15067.34,1,0,415677,0,0
2530,183,33,0,0,1413317,478,144103,48,21.77,3655.71,1,0,46329,0,1
2531,83,56,0,1,1437277,820,312987,48,17.12,7636.88,0,17.5,2904,0,1
2532,113,30,1,2,289562,365,482648,24,12.4,22604.01,0,11,336972,0,0
2533,28,44,0,2,828920,373,330029,24,15.35,15862.02,1,0,60846,0,0
2534,111,39,0,0,768290,454,471252,60,13.31,8899.59,1,0,381799,0,1
2535,241,25,0,2,1549674,575,82374,12,18.81,8155.71,1,0,33197,0,1
2536,140,43,0,0,1210944,622,486138,36,19.98,16201.9,1,0,367280,0,1
2537,231,34,1,2,373949,421,382339,48,12.46,8957.88,1,0,133577,0,1
2538,202,37,0,0,783903,795,855357,36,12.51,26732.28,1,0,841152,0,0
2539,421,37,0,0,961634,718,477472,60,8.96,8670.89,1,0,152886,0,1
2540,258,63,0,2,490019,462,532740,48,14.47,12704.74,0,17.5,327708,0,1
2541,315,33,0,1,1053176,843,572209,24,9.39,26080.81,1,0,188232,0,0
2542,435,54,0,0,781477,453,675198,60,19.22,13416.18,1,0,543362,0,0
